,MonthsActive,AvgOrderValue,NumOrdersLastQuarter,DaysSinceLastOrder,SupportTicketsFiled,Churned
6220,42,47.19,5,10,1,0
6221,29,40.59,2,20,0,0
6222,18,57.29,3,34,0,0
6223,44,56.2,3,20,1,0
6224,48,82.24,4,13,0,0
6225,11,42.07,5,7,0,0
6226,54,87.72,2,4,0,0
6227,59,21.89,4,3,0,0
6228,32,91.6,3,5,0,0
6229,39,24.18,2,28,0,0
6230,57,69.92,7,2,0,0
6231,17,69.64,4,33,1,0
6232,8,60.12,4,3,1,0
6233,7,64.72,6,1,1,0
6234,28,58.5,6,32,0,0
6235,35,60.32,5,4,0,0
6236,18,37.11,5,20,0,1
6237,35,92.19,6,26,1,0
6238,47,96.37,4,29,0,0
6239,15,50.0,4,3,0,0
6240,58,62.29,7,20,0,0
6241,23,77.37,2,60,1,1
6242,49,85.34,6,16,0,0
6243,31,57.42,6,42,0,0
6244,36,46.64,11,28,2,0
6245,49,30.47,6,9,1,0
6246,4,34.78,3,1,0,0
6247,56,98.07,4,4,0,1
6248,7,220.06,7,5,1,0
6249,53,110.19,4,55,0,0
6250,35,45.08,7,13,0,0
6251,20,49.04,6,5,0,0
6252,54,34.28,2,2,0,0
6253,56,21.99,5,6,1,0
6254,1,102.78,6,11,0,0
6255,22,70.95,5,58,0,0
6256,52,49.41,5,9,1,0
6257,8,29.57,5,31,0,1
6258,53,50.29,6,15,0,0
6259,15,52.96,2,15,0,0
6260,7,37.07,5,8,0,0
6261,34,75.14,5,5,1,0
6262,10,99.66,5,3,0,0
6263,39,41.82,3,18,1,0
6264,51,62.15,4,4,0,0
6265,26,73.75,5,25,1,0
6266,57,25.64,4,6,0,0
6267,47,28.93,5,16,0,0
6268,42,91.2,3,74,1,1
6269,6,47.25,5,11,0,0
6270,21,83.79,5,2,0,0
6271,53,89.26,4,43,1,0
6272,32,65.49,6,19,1,0
6273,47,43.78,4,12,0,0
6274,32,76.63,5,18,0,0
6275,32,131.54,6,4,1,0
6276,43,99.58,7,4,1,0
6277,12,43.95,8,4,0,0
6278,44,29.58,3,11,1,0
6279,49,75.13,8,6,0,0
6280,18,77.8,7,14,0,0
6281,50,39.87,2,7,0,0
6282,21,79.94,5,14,1,0
6283,15,45.04,3,70,0,0
6284,54,41.74,6,4,0,0
6285,2,61.27,5,6,1,0
6286,14,35.02,5,25,0,0
6287,6,48.1,6,5,0,0
6288,43,46.18,6,37,0,0
6289,19,67.02,4,27,0,0
6290,39,42.49,5,36,0,0
6291,8,39.89,4,60,0,0
6292,43,36.59,3,23,0,0
6293,60,83.73,2,14,2,1
6294,12,35.78,2,24,0,0
6295,2,72.73,3,27,1,0
6296,48,55.06,8,12,0,0
6297,10,56.12,6,1,0,0
6298,33,40.05,7,8,1,0
6299,45,51.01,9,2,0,0
6300,24,42.68,3,7,0,0
6301,59,92.78,3,1,1,0
6302,53,56.52,5,0,0,0
6303,46,53.73,7,17,0,0
6304,39,63.05,6,14,0,0
6305,22,80.95,5,12,1,0
6306,49,62.85,5,1,0,0
6307,45,62.22,4,37,0,0
6308,5,57.3,7,5,0,0
6309,52,69.47,3,55,1,0
6310,13,30.99,4,7,1,0
6311,33,50.32,1,20,0,0
6312,7,53.66,6,70,0,1
6313,58,49.08,5,48,0,0
6314,39,50.77,8,29,1,0
6315,47,103.6,3,17,0,0
6316,28,64.86,2,2,1,0
6317,36,34.77,4,14,1,0
6318,3,31.93,7,15,0,0
6319,37,84.85,9,37,0,0
6320,37,38.87,6,10,0,0
6321,2,49.34,3,13,0,1
6322,30,44.01,3,19,0,0
6323,48,59.56,5,16,1,0
6324,7,41.26,5,48,0,1
6325,30,51.12,7,12,0,0
6326,36,46.46,5,16,0,0
6327,17,83.59,5,43,1,0
6328,54,47.23,3,7,0,0
6329,43,58.66,5,2,1,0
6330,34,28.04,5,10,0,0
6331,27,43.82,4,15,0,0
6332,9,57.22,3,1,0,0
6333,25,36.15,7,20,0,0
6334,15,23.07,8,19,1,0
6335,38,46.39,5,38,0,0
6336,29,84.56,3,6,0,0
6337,17,59.05,1,3,0,0
6338,6,42.49,10,4,0,0
6339,26,31.51,4,10,1,0
6340,1,40.96,4,29,0,0
6341,22,73.23,4,21,0,0
6342,42,73.49,10,17,0,0
6343,58,53.86,6,5,0,0
6344,6,37.18,6,3,0,0
6345,55,43.76,4,13,0,0
6346,42,46.8,7,4,3,0
6347,32,30.64,5,49,2,0
6348,47,58.0,7,16,0,0
6349,33,48.14,6,19,1,0
6350,4,122.67,5,2,0,0
6351,38,58.45,6,16,1,0
6352,6,42.63,3,32,0,0
6353,15,73.26,1,7,0,0
6354,39,58.93,4,24,0,0
6355,23,27.09,5,5,0,0
6356,34,67.75,2,12,1,0
6357,59,55.02,5,29,0,0
6358,20,49.85,3,7,1,0
6359,33,48.0,3,4,0,0
6360,33,73.64,5,23,0,0
6361,12,54.06,5,19,2,0
6362,56,73.54,2,17,0,0
6363,41,67.94,9,10,1,0
6364,34,74.63,7,17,0,0
6365,48,70.16,7,62,0,0
6366,22,51.55,2,4,0,0
6367,36,52.25,5,37,0,1
6368,57,62.92,4,17,1,0
6369,52,26.73,3,8,0,0
6370,9,82.3,6,17,0,0
6371,39,64.51,5,56,1,0
6372,57,86.8,12,12,0,0
6373,50,46.89,8,37,1,0
6374,34,37.59,8,1,0,0
6375,6,45.8,8,17,1,0
6376,6,55.14,5,9,2,0
6377,54,52.29,6,10,0,0
6378,18,53.43,2,18,2,0
6379,56,47.24,2,37,1,1
6380,57,37.28,5,17,0,0
6381,2,57.26,2,11,1,0
6382,8,57.16,9,34,0,0
6383,7,68.36,3,28,0,0
6384,25,72.34,5,6,0,0
6385,21,71.7,8,0,0,0
6386,35,52.36,6,17,0,0
6387,32,48.24,8,14,1,0
6388,53,103.07,4,25,1,0
6389,40,41.06,4,6,0,0
6390,6,114.6,5,1,1,0
6391,6,72.73,4,53,0,1
6392,43,80.93,5,14,0,0
6393,38,90.65,5,17,2,0
6394,9,70.01,3,4,0,0
6395,33,64.14,3,20,0,0
6396,40,62.65,8,20,0,0
6397,41,36.89,7,14,0,0
6398,45,72.66,7,5,0,0
6399,38,38.56,7,29,1,0
6400,50,38.77,4,10,0,0
6401,18,57.5,4,3,0,0
6402,24,35.98,4,28,0,0
6403,28,37.49,4,1,0,0
6404,4,110.2,6,14,0,0
6405,29,97.62,8,50,1,0
6406,15,49.72,3,70,1,0
6407,30,52.48,8,11,1,0
6408,54,73.72,3,60,1,0
6409,9,170.12,2,40,0,0
6410,10,61.14,7,8,2,0
6411,5,38.03,4,22,0,0
6412,49,41.56,6,15,0,1
6413,39,70.57,4,51,0,0
6414,31,60.77,3,10,0,0
6415,44,75.54,1,7,1,0
6416,59,31.51,3,60,1,0
6417,49,93.02,4,1,1,0
6418,51,53.22,4,6,1,0
6419,44,58.98,5,1,0,0
6420,23,45.25,5,13,1,0
6421,37,45.24,5,28,0,0
6422,27,35.47,4,29,0,0
6423,47,78.19,4,80,0,0
6424,20,51.64,1,2,0,0
6425,45,32.13,5,29,0,0
6426,1,43.08,4,24,0,0
6427,24,24.8,2,11,0,0
6428,3,27.45,3,11,0,0
6429,38,52.08,2,22,0,0
6430,49,62.92,3,33,0,0
6431,33,144.21,2,5,1,0
6432,28,38.63,6,10,0,0
6433,15,87.48,7,5,1,0
6434,28,63.18,3,51,1,0
6435,40,60.82,6,19,1,0
6436,50,42.47,4,20,1,0
6437,8,52.06,4,56,2,1
6438,12,64.91,5,2,0,0
6439,4,43.42,4,32,2,0
6440,19,103.71,5,16,0,0
6441,56,35.68,7,1,0,0
6442,52,60.99,3,15,1,0
6443,17,55.52,4,30,0,0
6444,44,73.56,4,2,0,0
6445,36,67.34,10,30,0,0
6446,30,48.63,2,19,0,0
6447,18,43.63,2,12,1,0
6448,21,45.65,4,17,1,0
6449,58,37.63,3,39,0,0
6450,16,37.9,2,7,0,0
6451,15,49.04,3,14,2,0
6452,15,53.57,11,13,1,0
6453,26,73.05,4,10,0,0
6454,15,71.23,3,3,0,0
6455,13,46.26,6,16,0,0
6456,12,93.62,4,1,0,0
6457,53,84.9,5,35,1,0
6458,14,35.08,6,4,0,0
6459,4,33.09,5,0,0,0
6460,22,51.89,3,31,0,0
6461,50,33.8,5,2,0,0
6462,21,46.45,4,1,1,0
6463,58,49.96,4,9,0,0
6464,2,62.47,8,4,1,0
6465,38,43.64,5,33,0,0
6466,17,43.34,5,36,2,0
6467,46,62.65,4,2,1,0
6468,4,66.45,4,7,1,0
6469,18,44.29,2,81,1,0
6470,47,54.58,5,3,1,0
6471,24,42.39,6,38,1,0
6472,13,58.2,7,1,0,0
6473,2,44.05,4,5,0,0
6474,17,44.83,2,31,0,0
6475,44,40.44,5,22,1,0
6476,49,47.3,4,6,2,0
6477,30,35.6,2,1,0,0
6478,37,32.45,4,34,0,0
6479,46,82.04,7,63,0,1
6480,16,67.1,5,40,1,1
6481,57,53.28,6,7,1,0
6482,6,29.39,5,1,0,0
6483,20,45.54,3,19,1,1
6484,38,95.23,4,27,1,0
6485,1,47.12,6,2,0,0
6486,43,21.62,5,10,0,0
6487,10,57.74,3,49,0,0
6488,21,65.98,5,22,0,0
6489,8,56.62,6,48,2,1
6490,48,59.73,3,1,0,0
6491,10,76.11,6,12,0,0
6492,43,67.21,3,55,0,0
6493,5,39.71,2,40,1,0
6494,28,19.24,5,41,1,0
6495,1,70.27,3,21,0,0
6496,3,34.99,6,19,0,0
6497,52,27.25,3,10,0,0
6498,14,77.58,4,1,1,0
6499,28,53.17,3,3,0,0
6500,20,58.18,6,6,1,0
6501,43,67.0,4,17,0,0
6502,34,36.01,8,2,1,0
6503,23,37.86,8,0,2,0
6504,4,127.03,3,31,0,0
6505,58,73.83,5,14,0,0
6506,36,54.97,6,30,2,0
6507,6,37.61,6,19,0,0
6508,5,34.34,3,23,1,0
6509,9,108.99,3,21,0,0
6510,35,65.66,7,34,0,1
6511,35,45.72,6,34,1,0
6512,11,142.99,5,1,0,0
6513,15,58.27,6,15,0,0
6514,55,43.18,6,35,1,0
6515,20,30.98,5,7,2,0
6516,36,49.06,6,14,1,0
6517,37,48.82,5,21,0,0
6518,13,29.93,5,2,0,0
6519,53,114.59,3,44,0,0
6520,42,56.5,8,3,0,0
6521,4,41.99,3,2,2,0
6522,13,97.72,4,1,0,0
6523,33,64.93,3,2,0,0
6524,25,42.57,7,5,0,0
6525,6,35.52,4,15,0,1
6526,43,63.18,4,18,0,0
6527,43,42.7,4,13,0,0
6528,45,74.33,4,18,0,0
6529,31,29.64,6,9,0,0
6530,56,41.97,3,70,0,0
6531,55,79.15,2,4,0,0
6532,8,28.52,7,19,0,0
6533,49,45.7,3,5,2,0
6534,49,77.55,7,85,1,0
6535,7,72.53,2,14,0,0
6536,15,66.89,1,13,0,0
6537,14,74.45,6,40,0,1
6538,46,108.45,1,25,2,0
6539,39,27.5,6,82,1,0
6540,27,32.01,3,4,1,0
6541,26,47.53,8,10,0,0
6542,36,55.19,10,8,1,0
6543,28,61.06,6,6,2,0
6544,15,38.98,6,10,0,0
6545,54,88.21,7,14,0,0
6546,34,65.79,10,9,0,0
6547,28,120.67,4,15,0,0
6548,44,83.54,6,4,0,0
6549,27,70.71,6,7,0,0
6550,42,35.94,5,32,1,0
6551,4,34.47,4,25,0,0
6552,23,47.41,11,7,1,0
6553,47,35.19,5,1,0,0
6554,39,23.76,2,3,0,0
6555,30,45.94,6,2,1,0
6556,42,148.74,7,18,0,0
6557,49,80.55,5,4,2,0
6558,11,32.07,5,7,0,0
6559,60,58.54,3,21,1,1
6560,39,51.84,7,1,0,0
6561,41,37.55,12,8,0,0
6562,15,59.67,5,35,0,0
6563,24,35.64,4,15,1,0
6564,25,35.03,3,20,1,1
6565,22,39.82,4,18,1,0
6566,31,25.88,10,22,0,0
6567,55,51.81,6,66,2,0
6568,12,52.05,6,90,0,1
6569,41,33.82,11,0,0,0
6570,39,70.28,4,4,0,0
6571,2,36.92,8,15,1,0
6572,19,44.79,7,2,2,0
6573,27,34.2,3,33,1,0
6574,10,60.71,4,25,0,1
6575,11,42.28,6,2,0,0
6576,13,69.01,6,11,1,0
6577,10,67.62,5,4,0,0
6578,14,58.21,5,3,1,1
6579,42,64.73,3,20,0,0
6580,13,83.78,5,1,0,0
6581,13,66.5,7,15,1,0
6582,12,50.82,4,27,1,0
6583,25,57.61,5,2,0,0
6584,46,62.98,6,0,1,0
6585,7,39.39,4,6,0,0
6586,27,40.61,7,9,0,0
6587,4,69.61,6,40,0,0
6588,28,71.57,6,9,0,0
6589,30,113.12,5,2,0,0
6590,31,53.23,2,2,0,0
6591,18,68.49,5,6,0,0
6592,34,52.21,7,10,0,0
6593,29,137.06,6,12,0,0
6594,6,109.9,2,11,1,0
6595,40,31.41,3,12,0,0
6596,39,78.53,3,10,0,0
6597,45,28.56,4,2,0,0
6598,2,151.84,8,19,1,0
6599,20,48.82,3,20,1,0
6600,54,46.3,3,18,0,0
6601,19,15.16,5,44,1,1
6602,50,47.92,2,29,0,0
6603,6,37.8,6,132,1,1
6604,25,42.21,2,2,1,0
6605,7,63.05,5,3,0,0
6606,40,71.15,5,14,0,0
6607,51,46.45,1,13,0,0
6608,53,54.13,6,10,1,0
6609,49,62.08,6,41,0,1
6610,7,48.35,13,35,1,0
6611,15,32.71,8,7,1,0
6612,58,103.56,8,42,1,0
6613,33,32.82,6,4,0,0
6614,51,66.1,5,18,0,0
6615,7,81.04,2,17,1,0
6616,58,102.93,6,6,0,0
6617,6,45.72,5,17,2,0
6618,60,49.32,5,27,0,0
6619,54,67.69,8,4,0,0
6620,23,58.33,1,7,1,0
6621,33,65.03,6,36,0,0
6622,57,86.41,4,10,0,0
6623,34,62.94,8,52,1,0
6624,10,38.21,6,13,1,0
6625,10,143.13,7,8,0,0
6626,54,51.76,5,7,1,1
6627,26,58.95,6,28,0,0
6628,47,42.33,4,12,0,0
6629,27,22.45,5,0,1,0
6630,41,24.91,5,13,0,0
6631,45,52.99,4,15,0,1
6632,36,28.09,3,70,2,1
6633,44,26.19,3,44,1,0
6634,2,58.75,4,13,1,0
6635,26,58.24,3,1,0,0
6636,38,47.53,3,4,2,0
6637,49,79.62,6,13,1,0
6638,55,43.0,6,25,1,0
6639,15,60.25,6,15,1,0
6640,38,73.57,9,14,1,0
6641,13,37.83,9,28,0,0
6642,11,44.68,3,16,0,0
6643,14,48.41,7,11,1,0
6644,42,51.58,7,8,0,0
6645,46,38.33,3,10,0,0
6646,12,159.76,1,18,0,0
6647,10,111.06,5,20,0,0
6648,22,61.34,7,15,0,0
6649,43,35.47,6,2,1,0
6650,28,136.92,5,35,0,0
6651,33,80.0,7,33,2,0
6652,14,83.54,1,9,1,0
6653,53,51.43,5,32,0,0
6654,20,68.81,8,33,1,0
6655,31,82.09,4,4,1,0
6656,44,28.65,8,14,0,0
6657,23,57.5,9,40,0,0
6658,13,57.42,5,22,0,0
6659,17,71.19,8,7,0,0
6660,34,74.33,4,3,0,0
6661,35,49.65,2,2,1,0
6662,33,34.29,3,19,0,0
6663,6,20.03,6,16,0,0
6664,57,60.01,7,52,0,1
6665,11,55.67,7,51,0,0
6666,26,37.87,4,19,0,0
6667,46,44.08,5,4,1,0
6668,9,116.98,6,53,0,0
6669,58,34.12,5,44,0,1
6670,31,24.86,5,16,1,0
6671,23,59.95,10,12,1,0
6672,51,40.19,9,17,2,0
6673,50,79.05,5,3,1,0
6674,60,54.4,5,86,1,1
6675,32,22.03,6,41,0,0
6676,28,49.41,3,8,0,0
6677,42,44.11,6,2,0,0
6678,36,77.19,9,24,0,0
6679,31,57.84,7,30,1,0
6680,59,63.42,4,3,1,0
6681,56,128.09,5,4,0,0
6682,39,91.79,2,27,1,0
6683,16,37.32,6,6,0,0
6684,38,37.28,4,9,0,0
6685,28,37.96,9,23,1,0
6686,36,42.65,7,5,0,0
6687,60,30.86,4,7,0,0
6688,49,50.93,5,31,1,0
6689,29,39.53,3,12,0,0
6690,54,53.5,5,62,0,0
6691,53,66.83,8,21,1,0
6692,21,57.58,3,2,1,0
6693,18,33.31,3,46,1,0
6694,1,49.26,2,1,1,0
6695,56,57.02,5,12,0,0
6696,45,46.25,5,17,0,0
6697,52,45.75,2,13,2,0
6698,7,35.44,5,2,0,0
6699,56,66.27,2,33,0,0
6700,24,61.6,5,18,0,0
6701,40,42.97,13,4,0,0
6702,53,83.52,2,1,2,0
6703,58,22.67,6,3,1,0
6704,29,27.45,3,4,1,0
6705,20,133.22,5,10,1,0
6706,2,74.67,4,16,1,0
6707,38,46.5,2,3,0,0
6708,14,58.58,6,26,0,0
6709,43,39.42,2,36,0,0
6710,53,97.88,5,27,0,0
6711,47,81.15,2,2,0,0
6712,49,38.07,4,37,0,0
6713,40,55.52,6,17,2,0
6714,56,56.57,2,48,0,0
6715,54,63.47,4,2,0,0
6716,10,34.62,4,11,0,0
6717,36,50.64,3,58,0,0
6718,50,38.34,7,50,0,0
6719,15,89.12,8,27,2,0
6720,1,73.79,5,10,0,0
6721,17,31.07,4,17,0,0
6722,22,34.21,5,10,0,0
6723,13,36.76,4,16,0,0
6724,17,54.61,3,9,1,0
6725,2,77.79,7,3,1,0
6726,45,72.07,5,1,0,0
6727,34,89.32,5,33,0,0
6728,52,73.76,7,39,0,1
6729,37,49.88,5,22,2,1
6730,52,74.6,5,17,0,0
6731,21,24.7,5,21,0,0
6732,50,40.43,6,30,0,0
6733,42,22.69,7,0,0,0
6734,58,37.82,8,36,0,1
6735,2,29.72,4,1,0,0
6736,51,57.77,4,1,1,0
6737,14,30.34,4,9,1,0
6738,46,55.77,8,4,1,0
6739,39,53.3,2,9,0,0
6740,32,63.43,6,1,0,0
6741,24,55.07,9,4,0,0
6742,12,53.53,6,9,0,0
6743,28,29.88,7,11,1,0
6744,4,206.93,3,34,0,0
6745,20,47.74,4,30,1,0
6746,31,86.45,5,6,0,0
6747,7,68.41,9,12,1,0
6748,51,49.99,9,0,1,0
6749,44,40.64,5,24,1,0
6750,1,52.57,1,3,1,1
6751,37,62.08,4,15,0,0
6752,58,26.7,4,21,0,0
6753,37,68.79,5,14,1,0
6754,12,40.47,6,24,0,0
6755,10,97.15,9,6,0,0
6756,20,91.17,3,25,0,0
6757,37,43.5,2,3,0,0
6758,42,31.93,3,60,1,0
6759,37,28.66,5,17,0,0
6760,19,59.38,3,20,1,0
6761,40,53.8,5,44,0,0
6762,51,114.16,9,15,1,0
6763,21,38.82,4,28,0,0
6764,42,37.34,6,4,0,0
6765,14,36.08,6,7,0,0
6766,48,65.68,4,7,0,0
6767,7,36.12,2,2,0,0
6768,43,65.05,8,4,0,0
6769,34,49.69,4,10,0,0
6770,16,34.98,7,37,0,0
6771,43,78.77,9,77,0,0
6772,11,85.99,3,7,0,0
6773,8,51.82,4,72,0,1
6774,16,77.68,3,19,1,0
6775,19,87.94,2,4,1,0
6776,55,89.46,5,9,0,0
6777,43,47.84,4,35,0,0
6778,46,90.91,4,7,0,0
6779,9,55.86,4,61,0,0
6780,55,41.31,8,8,0,0
6781,7,77.49,4,14,1,0
6782,56,44.47,4,4,0,0
6783,11,60.16,6,35,0,0
6784,11,72.22,3,20,0,0
6785,32,53.31,1,23,0,0
6786,22,37.36,9,3,1,0
6787,12,60.99,9,19,1,1
6788,37,33.75,6,19,0,1
6789,55,33.48,6,17,0,0
6790,1,79.69,4,6,0,1
6791,27,38.13,6,13,0,0
6792,60,112.01,3,7,1,1
6793,6,50.15,4,5,0,0
6794,26,68.5,3,48,0,0
6795,55,29.53,5,2,1,0
6796,10,26.54,9,19,1,0
6797,57,129.36,9,15,0,0
6798,1,99.37,3,5,0,0
6799,7,107.79,2,12,1,0
6800,17,46.64,5,21,0,0
6801,24,62.76,4,24,0,0
6802,16,57.52,1,5,1,0
6803,43,57.44,4,5,0,0
6804,37,93.9,4,8,0,0
6805,11,86.49,8,21,1,0
6806,46,61.87,3,3,0,0
6807,37,37.64,4,12,1,0
6808,58,92.58,3,53,1,0
6809,46,31.23,7,59,1,0
6810,51,43.41,6,37,1,0
6811,40,43.47,5,0,0,0
6812,20,36.97,7,6,1,0
6813,17,73.2,7,18,2,0
6814,50,45.16,5,1,0,0
6815,12,46.45,5,19,1,0
6816,57,36.19,11,39,1,0
6817,60,58.32,5,10,1,0
6818,6,59.68,5,2,0,0
6819,28,49.15,4,21,0,0
6820,60,54.53,4,29,0,0
6821,44,64.45,7,9,0,0
6822,39,60.12,3,1,0,0
6823,56,67.32,4,30,0,0
6824,13,30.41,8,30,2,0
6825,48,41.39,4,7,1,0
6826,56,55.07,3,61,1,0
6827,11,37.37,5,5,1,0
6828,7,41.09,6,14,0,0
6829,55,24.74,6,42,1,0
6830,28,114.81,4,4,0,0
6831,52,57.86,6,17,1,0
6832,35,46.48,2,8,2,0
6833,50,87.08,4,56,1,0
6834,29,84.85,9,11,0,0
6835,15,53.66,1,31,1,0
6836,29,67.55,8,10,0,0
6837,3,44.7,4,5,1,0
6838,3,79.36,3,4,0,0
6839,43,50.34,5,12,1,0
6840,7,42.72,6,37,1,0
6841,39,53.99,3,7,1,0
6842,9,33.31,6,56,0,0
6843,4,60.48,5,25,1,0
6844,44,47.42,5,11,0,0
6845,3,53.37,4,49,0,0
6846,21,54.08,3,20,0,0
6847,18,59.75,4,63,1,1
6848,45,49.5,6,53,1,0
6849,38,51.75,6,6,0,0
6850,47,55.11,6,7,0,0
6851,34,64.98,4,6,1,0
6852,39,63.32,6,44,1,0
6853,39,65.57,7,4,0,0
6854,31,30.12,4,13,1,1
6855,39,35.25,7,7,0,1
6856,7,90.94,5,17,0,0
6857,14,51.3,5,21,0,0
6858,11,75.03,3,18,1,0
6859,60,50.45,6,8,0,0
6860,49,39.15,3,4,2,1
6861,55,23.22,4,36,2,0
6862,40,25.3,4,14,0,0
6863,33,129.63,5,5,1,0
6864,43,101.93,5,31,0,0
6865,2,82.68,3,19,0,0
6866,44,94.78,6,6,2,0
6867,20,53.46,3,0,1,0
6868,58,37.39,4,3,0,0
6869,4,64.01,4,2,0,0
6870,58,55.53,5,22,0,0
6871,41,40.85,6,8,0,0
6872,12,48.26,5,7,0,0
6873,28,37.51,4,37,0,0
6874,57,73.74,3,12,0,0
6875,2,103.73,7,2,0,0
6876,56,43.09,7,10,0,0
6877,20,68.66,5,3,1,0
6878,50,43.84,4,4,0,0
6879,1,104.04,6,13,0,0
6880,1,86.48,7,12,0,0
6881,34,47.95,5,32,1,0
6882,40,53.75,6,11,1,0
6883,25,49.38,4,12,1,0
6884,6,106.94,8,9,1,0
6885,48,45.6,6,40,0,0
6886,14,80.34,3,10,1,0
6887,58,91.92,2,82,0,0
6888,17,47.94,2,6,1,0
6889,37,82.98,5,2,0,0
6890,11,36.37,2,3,0,0
6891,21,76.23,3,17,0,0
6892,45,67.19,3,7,1,0
6893,52,44.61,3,7,0,0
6894,10,61.52,12,42,3,0
6895,20,35.34,3,6,0,0
6896,16,80.56,5,7,1,0
6897,33,35.2,3,7,0,0
6898,30,82.82,4,19,1,0
6899,57,104.13,2,15,1,0
6900,23,35.49,5,55,0,0
6901,58,85.86,4,14,0,0
6902,22,45.39,5,18,0,0
6903,31,60.51,6,124,1,1
6904,4,73.39,7,3,1,0
6905,5,26.34,7,11,0,0
6906,19,24.38,8,27,1,0
6907,15,36.43,4,14,0,0
6908,41,100.69,4,22,1,0
6909,26,44.13,8,56,0,0
6910,2,78.54,7,45,1,0
6911,31,53.59,7,24,0,0
6912,52,46.99,2,3,1,0
6913,59,91.19,5,14,0,0
6914,5,52.14,4,20,1,0
6915,59,57.36,3,5,0,0
6916,53,29.89,6,2,1,0
6917,44,76.14,3,10,0,0
6918,11,43.7,4,16,0,0
6919,32,52.86,2,18,2,0
6920,29,71.64,3,17,0,0
6921,37,45.26,6,23,1,0
6922,3,47.92,9,6,0,0
6923,54,43.83,4,19,0,0
6924,56,49.27,5,64,1,0
6925,10,58.38,8,26,0,0
6926,42,38.68,5,6,0,1
6927,1,99.1,4,8,0,0
6928,52,79.98,2,2,0,0
6929,2,52.15,7,18,1,0
6930,15,37.01,9,5,0,0
6931,25,47.2,3,20,2,0
6932,48,66.48,2,7,0,0
6933,25,120.44,4,41,2,0
6934,14,69.51,4,5,1,0
6935,18,31.71,4,22,0,0
6936,49,48.72,6,7,1,0
6937,26,40.24,2,64,0,0
6938,32,47.05,5,14,0,0
6939,47,46.42,5,5,0,0
6940,11,40.47,4,7,1,0
6941,17,75.26,4,3,2,0
6942,28,22.03,2,24,0,0
6943,41,69.97,4,23,1,0
6944,4,81.19,6,5,0,0
6945,38,34.7,3,4,0,0
6946,14,59.42,3,8,1,0
6947,59,54.07,8,23,0,0
6948,23,32.45,5,9,1,0
6949,36,92.51,3,7,1,0
6950,12,115.3,3,36,0,1
6951,28,74.45,8,7,1,0
6952,11,34.73,7,39,0,0
6953,5,79.32,7,16,0,0
6954,19,51.94,3,2,0,0
6955,53,41.1,9,16,2,0
6956,9,92.34,9,64,2,1
6957,22,49.79,7,20,1,0
6958,11,39.17,5,35,0,0
6959,48,55.4,2,7,2,0
6960,6,45.28,3,35,1,0
6961,41,31.66,7,11,0,0
6962,25,62.83,5,9,1,0
6963,30,72.39,3,11,0,0
6964,54,44.07,7,23,1,0
6965,18,64.82,3,10,0,0
6966,27,74.54,8,18,2,0
6967,13,33.23,6,4,1,0
6968,33,76.65,5,25,1,0
6969,25,39.13,4,2,0,0
6970,51,74.75,3,39,1,0
6971,47,53.8,2,10,0,0
6972,34,77.11,7,5,1,0
6973,16,25.94,9,35,1,0
6974,41,69.46,7,5,2,0
6975,13,76.95,3,40,1,1
6976,26,61.6,7,6,0,0
6977,12,157.12,6,0,0,0
6978,53,45.15,9,11,0,0
6979,20,66.2,7,4,1,0
6980,48,88.77,5,5,1,0
6981,9,101.85,6,18,0,0
6982,36,47.69,3,14,1,1
6983,58,68.36,8,8,0,0
6984,4,60.8,3,40,1,1
6985,43,30.41,5,32,0,0
6986,45,44.3,4,7,0,0
6987,44,42.75,3,0,2,0
6988,50,47.46,6,51,0,0
6989,29,101.23,3,35,0,0
6990,32,33.25,6,4,0,0
6991,18,53.66,3,45,0,0
6992,11,45.83,6,4,0,0
6993,52,80.6,5,45,2,0
6994,20,47.57,5,4,1,0
6995,34,52.65,2,18,0,0
6996,21,53.47,9,11,0,0
6997,18,37.98,6,22,0,0
6998,6,30.14,3,14,2,0
6999,2,70.41,3,46,0,0
7000,11,42.59,5,0,2,0
7001,41,60.58,4,2,0,0
7002,18,61.91,7,3,1,0
7003,44,102.55,8,35,0,0
7004,52,78.2,2,1,0,0
7005,50,53.6,5,27,1,1
7006,10,66.55,5,34,0,0
7007,32,35.76,3,8,0,0
7008,14,55.07,5,29,0,0
7009,9,38.58,6,7,0,0
7010,28,86.91,5,45,0,0
7011,15,43.42,4,21,0,0
7012,43,67.66,3,0,0,0
7013,27,47.98,5,30,1,0
7014,40,56.86,5,9,0,0
7015,35,96.27,5,30,0,0
7016,49,42.89,3,18,0,0
7017,22,64.35,5,16,1,0
7018,21,52.1,5,0,0,0
7019,19,58.7,5,2,0,0
7020,33,52.62,8,9,0,0
7021,26,61.49,5,3,1,0
7022,10,122.09,6,32,1,0
7023,47,32.82,3,23,2,0
7024,26,42.93,6,24,2,0
7025,41,49.91,2,8,1,0
7026,48,82.11,5,5,0,0
7027,47,54.54,7,0,0,0
7028,19,40.18,3,3,1,0
7029,26,127.59,6,1,2,0
7030,39,28.93,7,5,0,0
7031,49,39.93,4,4,0,0
7032,55,124.93,7,7,1,0
7033,22,29.91,1,7,0,0
7034,25,41.94,2,18,1,0
7035,55,104.5,6,5,1,0
7036,13,35.71,2,19,0,0
7037,50,26.76,5,19,0,0
7038,33,51.58,3,1,1,0
7039,59,45.37,5,10,0,0
